香港,#genre#
ディズニーチャンネル,http://sedum.notessedum.com/4b603f68a26d64697f1d0615919fbca7/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/69890bd57523cce3c3de61c45c096ace/index.m3u8
ディズニージュニア,http://sedum.notessedum.com/3da9d13f490f454624102977ab30a53a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e7eb89e6fdfd8c65f05adaff9f056cd9/index.m3u8
スターチャンネル 3,http://sedum.notessedum.com/e1e2c3bdfdf0c65b42cc7aa1f2f0ef22/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f0e0848dead4bbd668c55524fa553557/index.m3u8
スターチャンネル 2,http://sedum.notessedum.com/395c9f6484cfb86fb05b45c5c28b0bbe/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0084dfe0d034bf2fdf7d69146559eb59/index.m3u8
スターチャンネル 1,http://sedum.notessedum.com/131482c8d2e335cfea6c45c3204cb01e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d58f6cbfdf0f770db761a755499587d2/index.m3u8
スカイ A sports,http://sedum.notessedum.com/20e6c76448e726b959ffd32ec39046ab/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/48c170b451aed34bdda1db42c24106d4/index.m3u8
サンテレビ,http://sedum.notessedum.com/3df8c4d92e5f507c54a790d11324bd36/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4a17ed8e1e6101a53b6c278c5bc8a6e5/index.m3u8
ゴルフネットワークHD,http://sedum.notessedum.com/8e80458cdd42800b319300f953fe2cc0/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/00bd69aea5b3b820b89b2533e036b7c0/index.m3u8
キッズステーションHD,http://sedum.notessedum.com/5f86f3f8e6467b568cc318992891a84d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3432b5ef57bd827f56224423918898ee/index.m3u8
カートゥーンネットワーク,http://sedum.notessedum.com/97a963b2bfdccf4d27e389084930ff29/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/dc43801a2dad4e467ec5c047d364eb8f/index.m3u8
アニマルプラネット,http://sedum.notessedum.com/5b465c66428850ffac34dd6f654ff09e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9c20d47c0c7de5f5ced1d41dc701bc27/index.m3u8
アニマックス,http://sedum.notessedum.com/bb4de953edc2ca1583217f81fe6ecf59/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/106f1cb4b73b1b509fcee8c35c469e87/index.m3u8
WOWOWライブ,http://sedum.notessedum.com/56d7e049940abb98a96d203ade5cd546/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/052d1e34cd4f57bc4ab6237f39ff9cb6/index.m3u8
WOWOWシネマ,http://sedum.notessedum.com/c74c3df57133a963f1dfc4e6e66cb4bd/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e5f8cf570ed8c4bf811760c42cf284b0/index.m3u8
WOWOWプライム,http://sedum.notessedum.com/57ad1bb45c774fddd7fd9734fd4acd25/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/bcd9d4f00ad2c0645e8595195040e186/index.m3u8
TOKYO MX,http://sedum.notessedum.com/efe09259680334a4feb8a70f3032d6a9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/912a54cdb64e533fdd4d7aa247faeb69/index.m3u8
TBSニュース,http://sedum.notessedum.com/bf14ff7ac9b8f0075ba99b484abe1049/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0ab486affb3d02fc29d0dfe28a016330/index.m3u8
NHK総合大阪,http://sedum.notessedum.com/a23837f217fe2ab62f1d7b6bfff255e2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d22dbb6c9f10d71f69ec72b19d8e68bc/index.m3u8
NHK総合,http://sedum.notessedum.com/0adcae06f2db7db8dc7e4585a75e09ff/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/44352c0521d904704e8378d0791f5b28/index.m3u8
NHKEテレ大阪,http://sedum.notessedum.com/4c618914da1d755938b8e88bd1865b02/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d6db5ea7b1542be5808928019df5434f/index.m3u8
NHK-Eテレ,http://sedum.notessedum.com/1cf8bc16b9a50e95fe967986abc17a32/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/94369bd1751d10bbeb104df131fa2bd7/index.m3u8
BSプレミアム,http://sedum.notessedum.com/5e1ab77a45470d7d06f3c035314238d8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/18d7a7136ffc4faba9202ea3c46c653b/index.m3u8
BS1,http://sedum.notessedum.com/f64696d120944ec71437406c70724889/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4fa52f56bd3dd930f166d0fcff70382f/index.m3u8
MBS毎日放送,http://sedum.notessedum.com/eb7e85747298200b5ffa6ceea1b60e0c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1a32ffde1fc7b5efb2e4e38c0de2a069/index.m3u8
J SPORTS 4,http://sedum.notessedum.com/4f07a038ba12622015c009915f15461f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f7458bbbc4a2b79ae0d90ae78b20ee10/index.m3u8
J SPORTS 3,http://sedum.notessedum.com/1028ac887eca65e0b66526313da22a70/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f0b7344c2d6c8f4c50505dbe09cc4f0b/index.m3u8
J SPORTS 2,http://sedum.notessedum.com/890392554ab001632cf248be6efffde5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cd80b395768a527c5d70ea94d6deefa9/index.m3u8
J SPORTS 1,http://sedum.notessedum.com/3fcb304f01331cd1a83305b2f4d604b6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3baf5c47a4e2bcb6f6ee68fcd285e80b/index.m3u8
IMAGICA BS,http://sedum.notessedum.com/ec0cfd46407fa9c0bbb91797f8b4248c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/87fe2975f6c443c8b28396a1d40337df/index.m3u8
GREEN,http://sedum.notessedum.com/e6d5ee884ccfcc0bb38e05fc8ab7ae68/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/97b534a45c036ddad609ac31b34efdbd/index.m3u8
GAORA,http://sedum.notessedum.com/255a3b86186f7a3f092749b330d9e6d6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/da79881796292c263b1316f9355855de/index.m3u8
BS日テレ,http://sedum.notessedum.com/23645b894d4650bccb81b78a4351e9dc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4622b0be68a03685270cd4845e426583/index.m3u8
BS朝日,http://sedum.notessedum.com/c6ffb3c8eeba500f78db599de01818be/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/290efdf2bb627c47fbb5c1266403db4a/index.m3u8
BSフジ,http://sedum.notessedum.com/fdb0e1f8e20e60fb900e6739db537abb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ac48edf00e8b97fb60e7018bd0e42822/index.m3u8
BSジャパン,http://sedum.notessedum.com/7660ffd0fc6cc43a591fc7f75cbccd9b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9c22694e17438ac96b84af3750334661/index.m3u8
BS-TBS,http://sedum.notessedum.com/8cb6c31626320a13f5367bc1c820c372/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4efdedf697ea3c7a84ec9f160331261b/index.m3u8
AT-X HD,http://sedum.notessedum.com/2d78497c42c2bc8ed2a11ea570f7994a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f628f98069acd336264f0e710b9d9576/index.m3u8
ABCテレビ,http://sedum.notessedum.com/513185252752933c8ddf0bb528c53711/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/21503d7034506393f8810bd503eeac34/index.m3u8
韓國,#genre#
JTBC,http://sedum.notessedum.com/1593e26fe40aa9840b68b2edb6b048cf/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/628bce6365a9f7a9be099c7311f96128/index.m3u8
tvN,http://sedum.notessedum.com/2f91cdee0c9951a1435f9d10523deb83/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/87efa0eeade1776c9070b3053cd42ce2/index.m3u8
JTBC2,http://sedum.notessedum.com/e86a17c2eccb43ae3ac9913ddec87dac/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/70894e216f4b9c1fed790a14df7bdd7d/index.m3u8
TV CHOSUN,http://sedum.notessedum.com/09db6966a36e0dde61dfb9d75da35be0/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a624143135c9a1d16757aa1272e07a1a/index.m3u8
tvN SHOW,http://sedum.notessedum.com/4c8bac9294e39d0232c3adafaae55278/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/acab3f92bc2beccfec688f8e3e660664/index.m3u8
YTN,http://sedum.notessedum.com/bd0074291aed3f892c26fa6a8977e966/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/fe799805b8540ce0ec7dd4262703daa6/index.m3u8
tvN DRAMA,http://sedum.notessedum.com/e71535d31edb6f15c85bb7a58b9f1d32/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/88b820d4838f04e61b68ce96494a79e3/index.m3u8
연합뉴스TV,http://sedum.notessedum.com/d4be5c130605e991db29bb2e124abc1a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8c7261a9f175d555b40ce246d7d13e46/index.m3u8
JTBC4,http://sedum.notessedum.com/07bd90b987bcd848f4952434c0e2cfcc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a65d6936746d6206e867f500dc4709e8/index.m3u8
tvN STORY,http://sedum.notessedum.com/440f33400c41c14ca11b2d254ecd5a94/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a9f23a387d50ab52719bef5dee821ae9/index.m3u8
애니맥스,http://sedum.notessedum.com/b1730900a860286bd295b592b03ec03c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/08f6156a3354b38d7844342d6304eee1/index.m3u8
채널A,http://sedum.notessedum.com/7be5e314c5d9d25ee6a80d0ca30b7d41/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ca8d317469acfedb74c9ea546134628f/index.m3u8
투니버스,http://sedum.notessedum.com/364ad26fe8e20b976c792ea7c73c1904/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/20375efd9c41ce2427beeb66f5ee0842/index.m3u8
ANIBOX,http://sedum.notessedum.com/ad339e47236490ce5c89a604998cb98a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2546661648b30154f58c8f9988cd4ad5/index.m3u8
LIFETIME,http://sedum.notessedum.com/1e1bb1ab14d7457c9dd51522f65f9e0f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c3fab0350a6e8232dc68b5bfe3d025c1/index.m3u8
채널A플러스,http://sedum.notessedum.com/d4f6e549fcde872d26f657e918bee460/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/14b623222736d411f4f31be064900562/index.m3u8
Mnet,http://sedum.notessedum.com/f827be029befb04f6c1e582d637b9a5a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c373dd8b6951ddae49bd75a227578151/index.m3u8
tvN SPORTS,http://sedum.notessedum.com/7436fb659799dbb7ee00d6e909fcef22/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b0bb263e899a8bddc94b6f841d2d1642/index.m3u8
MBN 플러스,http://sedum.notessedum.com/2365824ee15489593aa25ae5b1d8582e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d71876400a177ce703616c6ed0927110/index.m3u8
MBN,http://sedum.notessedum.com/79c6d0c3f61a435655166853b609c3a4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/42d5e841a062e8221220dd73cd378da2/index.m3u8
YTN2,http://sedum.notessedum.com/e80b22f964cb509ff4fe2851cec512fb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6c6a8a57f66f298c9db39af738af2fe0/index.m3u8
국회방송(NATV),http://sedum.notessedum.com/0f43a6f744f187b2472a3f1915719746/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f908cf55beab31cca633e139d8927d76/index.m3u8
EBS1,http://sedum.notessedum.com/72b840bff8a555e1394ddd3ead089d26/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/45797e4fe19c72cc872e1f2696f7bf73/index.m3u8
TV CHOSUN 2,http://sedum.notessedum.com/0f2a62347a20d97a4f8abda4a350f1eb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f6cb44752cb9d99ee61e0bd609aeb82f/index.m3u8
SBS M,http://sedum.notessedum.com/b1a47d7e1a3afed5265b280eb5800556/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7bea5bd0c874ecbb9d76bc713b21b0d3/index.m3u8
SBS Biz,http://sedum.notessedum.com/ccb8f591a98c776b49310cf0fca2661c/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/987fb78d6ce6b375aee885169fa33b6f/index.m3u8
중화TV,http://sedum.notessedum.com/cf88ea4c5dd91ab7fbcd65bc63b8f3ec/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7e8aedf831cc9ca9fc02301378353c79/index.m3u8
SBS F!L,http://sedum.notessedum.com/8f4cc6f737ffedf8ec2edbf2c935dca6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/1ac09883fc8e1d935e18f68b1dc3f10b/index.m3u8
히스토리,http://sedum.notessedum.com/966ccae2c7e880626208103bdd667bdb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cdf0cbeaa23234a4e8b52ff3b554d651/index.m3u8
YTN사이언스,http://sedum.notessedum.com/2c3c7c185c2aace5a537527ddee91d61/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/077d8c92c545411cea99fac2906f8318/index.m3u8
泰國,#genre#
AIS NBT 2 HD,http://sedum.notessedum.com/e6de89efc5352e7089205698a3a00376/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6a34b46b4c6c460d7f8306605ec5be05/index.m3u8
AIS TPBS,http://sedum.notessedum.com/3c125c637bd8f76117dd3ce43115710f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8154e731a0ad061e0644e0c6191101e4/index.m3u8
AIS ALTV4,http://sedum.notessedum.com/3724833af8ef85ccab897c3abd046e60/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/87f993d98dfc5b9e469b505c5433ec8b/index.m3u8
AIS CH5 HD,http://sedum.notessedum.com/dd0c74b89b993749ae0db8ecfa3b132a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/95d33fce715b01dffb07c712f833d9c2/index.m3u8
AIS T-Sports7,http://sedum.notessedum.com/73fde5540b4d4eae3716471b19e7a041/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/e6d419d66b03492eec229b8182c52541/index.m3u8
AIS Parliament,http://sedum.notessedum.com/3231cbc69de74b53b945cba4ef4fcca1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/c33f8b7db6b01739b008ae808d86f967/index.m3u8
AIS TNN,http://sedum.notessedum.com/b5cacc92bb72aed325caab51996b8d1d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3b4f04798b5585d982ecf69fb3d72751/index.m3u8
AIS JKN 18,http://sedum.notessedum.com/441d8f262cfb8c13cb8b9ae4aea76397/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/3f1f5934174e5b2fbe3c67b428ad8d2b/index.m3u8
AIS Nation TV,http://sedum.notessedum.com/6b47de68284cb68310ec4605d87f0371/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/33d4091b8bbfcfdff3c9e3adc2d40b60/index.m3u8
AIS Workpoint TV,http://sedum.notessedum.com/971c3fbca5671dc8a66ee32763626868/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/cc0d0f7d86988d2f8cc903e4d9e8811a/index.m3u8
AIS True 4 U,http://sedum.notessedum.com/61625974a64af4499e19bf6072604128/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/56b74c10538b8e282797df23c1b78c38/index.m3u8
AIS GMM25,http://sedum.notessedum.com/68743568ceaee8a5590616815bcbeff4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9c8696d97b637e370ffec326554d9c2b/index.m3u8
AIS CH8,http://sedum.notessedum.com/ce963ad6f6f4ee0ddb341f505737715d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/88293c11b6a1808b63ca44a4f3ce6354/index.m3u8
AIS MONO,http://sedum.notessedum.com/3ed8fb2dfd9798c6932754d3abcc8424/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a2048bca4b1d3cd7dffe6bdf7794fac6/index.m3u8
AIS MCOT HD,http://sedum.notessedum.com/5a4158c61bc3d9a227a42a8e64545591/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/bb9186e250867f079412a6b98d081622/index.m3u8
AIS ONE 31 HD,http://sedum.notessedum.com/094dd1c3781622c2d42e9eff189481a1/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/57c3ccc3e3a41c188bda8725ec78696c/index.m3u8
AIS Thairath TV HD,http://sedum.notessedum.com/818012ba6d03b0785e109c20459b3bf2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f8e2e893c7696941182660940597efb5/index.m3u8
AIS 3 HD,http://sedum.notessedum.com/acfdabe66eb8e4e3197ccdce890066bc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/fd04893809081f8d3c6723fe20609bb3/index.m3u8
AIS AmarinTV HD,http://sedum.notessedum.com/a159342f1c7fa5e6eed9044aeae22075/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b6de5a469c68c4c00de693db3602a413/index.m3u8
AIS CH7 HD,http://sedum.notessedum.com/704fda848ef82af15d5d14ce7b4e958f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/fafb8ceafec50a4676df296027ac11d1/index.m3u8
AIS PPTV HD,http://sedum.notessedum.com/15d084e73f2569f04ebeca14ee83786e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/b62d9181e8509fab8affd1538d071530/index.m3u8
AIS VTV News,http://sedum.notessedum.com/21a463a3548573000a035f0d7fecd7ba/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f40a4c44d8bce2984e3b3fcf97e535a0/index.m3u8
AIS Mangkorn,http://sedum.notessedum.com/3b6d1bb2557ff354c7b6bbaad7e059cb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/003bd11dc165018fa1876108ee6aef6e/index.m3u8
AIS MVTV,http://sedum.notessedum.com/53f99c93a661cdcdd40767c9ca5f32fb/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/40a26e279228cfb22b10e4b42ae1be1e/index.m3u8
AIS Media TV,http://sedum.notessedum.com/d3db7bdc3a279cf57f6056ac799f504d/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/88e27ebef5bb7f9869eefc9681592256/index.m3u8
AIS ATTV,http://sedum.notessedum.com/672970822eee0f4a08a14c4bebb17656/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4e89c3fc5252c137c08589efc3fcf233/index.m3u8
AIS TVB Thai,http://sedum.notessedum.com/70bcb438859d61f56dddfebe91960ff4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ae57cd718ceb8c095333b9f23a59fa02/index.m3u8
AIS Rama Channel,http://sedum.notessedum.com/3f4b5bf1b4270b3192295db400efc68a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7806017f99f6716a4791e92a20e96576/index.m3u8
AIS LunthungTV,http://sedum.notessedum.com/ff28bf984bc605bd689740de4de9060a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/6ac8edfee8f7a1b885bc309f8b734694/index.m3u8
AIS Topline,http://sedum.notessedum.com/cccb54cdfc88a9eb1d27ec8e41fb3f0e/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/eae4dea3efdd0327d3b2a85865060a18/index.m3u8
AIS MV Lao,http://sedum.notessedum.com/0ec39156caab81a2fcbdfa635a53c7f4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/2244d90ed4864f7509225bd538175bb5/index.m3u8
AIS Mix Major,http://sedum.notessedum.com/90d45b11b2c63e52b46728012af496b2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/39c4cc8b6f5202fcc555ce750d003f5f/index.m3u8
AIS Boomerang,http://sedum.notessedum.com/6a7b0a47b869dca064a36241b84deb79/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/7549c7c19a194c79c53bfedd0a293220/index.m3u8
AIS Cartoon Club,http://sedum.notessedum.com/4468b3e7a04982e9ebac88df32f23e83/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/9734ab7169bc9e9edbcc5df483a32a81/index.m3u8
AIS News 1,http://sedum.notessedum.com/3cd2ae19bbc88dfa49e3ab8bece6ec12/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/771a41815164116da53991718b7a5773/index.m3u8
AIS TOP News,http://sedum.notessedum.com/137f4aa06ee837328161647c8472c1b4/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/ab54f9a8c6349725db74685d224020b5/index.m3u8
AIS DLTV1,http://sedum.notessedum.com/fdbf96799f7f0fdac52d6956840013b5/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/644507d74975e80224e2a900c54d0236/index.m3u8
AIS DLTV2,http://sedum.notessedum.com/aff5f0f0c2d7f902b463c4daf66960a6/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/4d3d5d91e2fa21deacf8dfb05a141612/index.m3u8
AIS DLTV3,http://sedum.notessedum.com/335412753e25078c879653f8ef16a94f/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/5486f8aa4cd2d8324c8723af6582818c/index.m3u8
AIS DLTV4,http://sedum.notessedum.com/48d5299f0739febf1c82196c06e66ce8/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a8275af6f777c4b38fe7590da6be35a3/index.m3u8
AIS DLTV5,http://sedum.notessedum.com/9499c61a99f678889d1327564a5e551b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/92e4b8ab2309fc83ff4a874968112693/index.m3u8
AIS DLTV6,http://sedum.notessedum.com/4f6c7d20f9b6d17c5d99b5887f9cf5a9/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/d7899d922b4ba89c8d5f7fee9a5520a9/index.m3u8
AIS DLTV7,http://sedum.notessedum.com/311651b9ada478b366fd360a5b0f8538/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a754055cde46870b1943d111ba99ba84/index.m3u8
AIS DLTV8,http://sedum.notessedum.com/13f0f29aecfff1b235038373f28c8ab2/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/a8e1c287a8c4650cd8661a6dc91e9a0f/index.m3u8
AIS DLTV9,http://sedum.notessedum.com/e320d65591b519ce828f0dc1aeb3bd78/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/f6ee97ee6f8a35cb1cad394109ab4622/index.m3u8
AIS DLTV10,http://sedum.notessedum.com/72bf58c9723af21841ffa35d8a9385dc/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/0993cfaf3e59b9fda4f5c3614b6688a2/index.m3u8
AIS DLTV11,http://sedum.notessedum.com/d37fc9c5725d28aa12e5ff6c7950d998/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/8dc96f9e1da8537e5731ecb8af00675d/index.m3u8
AIS DLTV12,http://sedum.notessedum.com/78143f5d790258d4ca195bb5a0925a9b/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/dac93793041e1de8a31b4a7ac2a9eba2/index.m3u8
AIS DLTV13,http://sedum.notessedum.com/f8df838ac2ef7976d717e858acefd915/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/37dbcc562d5daa5e40bae30b8afb01b4/index.m3u8
AIS DLTV14,http://sedum.notessedum.com/7239d46a32275f2950bf18067025cd1a/32e9034c639ce51d8f773db6e72177337e6e01ce5ae9f1087883717012931689/809d5e3790df38dc901cb1f48d99fcc5/index.m3u8
